光摩棒	朋鑫國際股份有限公司/	台北市	05  5 2013 12:00AM			05  5 2013 12:00AM	平面媒體	with時尚國際中文版	輔導結案	
AIRSEP Vision Aire 氧氣機	非廠商/王啟祥		01  5 2016 12:00AM	藥事法第27條	無照藥商	09 21 2015 12:00AM	網路	奇摩拍賣網站	未違規結案	
CSD中衛酒精棉片100片只要70元~買2盒再送1盒!!!	Y7332187031/吳姿儀		02  3 2016 12:00AM	藥事法第27條	無照藥商	11 16 2015 12:00AM	網路	YAHOO	未違規結案	
指甲矯正器	非廠商/徐于晴		02  1 2016 12:00AM		廣告內容誇大不實	12  9 2015 12:00AM	網路	露天拍賣網站	輔導結案	
腳踏復健器	雃博股份有限公司/		04 25 2016 12:00AM		廣告違規	01  7 2016 12:00AM	網路	雃博股份有限公司	輔導結案	
「愛蒂康醫用鞋墊 (未滅菌)(衛署醫器製壹製第003632號)	東莉保健科技有限公司/		02  1 2016 12:00AM	藥事法第27條	無照藥商	01 11 2016 12:00AM	網路	東莉保健科技有限公司	未違規結案	
飛利浦 5公升 氧氣製造機(製氧機)	非廠商/劉家傳		02  1 2016 12:00AM		無違規	01  4 2016 12:00AM	網路	露天拍賣	輔導結案	
「CERAMCO DENTIN (象牙質瓷粉)」、「成形印模牙托」、「牙冠夾具」	非廠商/周佩玉		01 21 2016 12:00AM	藥事法第84條	未經核准擅自製造或輸入醫療器材、明知為未經核准擅自製造或輸入醫療器材而販賣、供應、運送、寄藏、牙保、轉讓或意圖販賣而陳列	11 19 2015 12:00AM	網路	http://www.tyc-online.com	未違規結案	
視原® 膠原蛋白基質(ologen® Collagen Matrix)	柏登生醫股份有限公司/		03 14 2016 12:00AM		刊播未申請核准之廣告	01  7 2016 12:00AM	網路	柏登生醫股份有限公司	輔導結案	
強度調控放射治療(IMRT)	洽泰企業有限公司/		03 11 2016 12:00AM		刊播未申請核准之廣告	01 12 2016 12:00AM	網路	洽泰企業有限公司	輔導結案	
iLase二極體軟組織雷射系統	博而美國際股份有限公司/		02 23 2016 12:00AM		刊播未申請核准之廣告	01 12 2016 12:00AM	網路	博而美國際股份有限公司	輔導結案	
歐克安心血糖監測系統	訊映光電股份有限公司/		01 21 2016 12:00AM		無違規	01  7 2016 12:00AM	網路	訊映光電股份有限公司	未違規結案	
BUZZY	東樑實業股份有限公司/吳尚清		05  6 2016 12:00AM	藥事法第66條第1項	刊播未申請核准之廣告	01 12 2016 12:00AM	網路	東樑實業股份有限公司	未違規結案	
白因子消毒抗菌系列	上恩資訊股份有限公司/		04 20 2016 12:00AM		廣告內容誇大不實	01 19 2016 12:00AM	網路	媽咪愛	輔導結案	
“德國赫克爾”紅外線全身熱療儀	大金國際生物科技股份有限公司/		05 18 2016 12:00AM		刊播未申請核准之廣告	01 19 2016 12:00AM	網路	大金國際生物科技股份有限公司官網	輔導結案	
德康臂式血壓計	非廠商/陳品翰		01 21 2016 12:00AM	藥事法第27條	無照藥商	12 23 2015 12:00AM	網路	超頻者天堂網站(現移交季達行銷公關有限公司)	未違規結案	
日拋專攻OPT隱形眼鏡-4片裝(575度-淺棕色放大片) 	非廠商/方彥筑		03 29 2016 12:00AM		無照藥商	01  8 2016 12:00AM	網路	露天拍賣	輔導結案	
低周波按摩器	非廠商/黃政善		04 29 2016 12:00AM	藥事法第40條第1項	醫療器材未申請查驗登記	01  7 2016 12:00AM	網路	露天拍賣	未違規結案	
BeneCheck 百捷益血糖機	長畊有限公司/廖千鐘		05 12 2016 12:00AM		刊播未申請核准之廣告	01 27 2016 12:00AM	網路		輔導結案	
 歐姆龍血糖機	長畊有限公司/廖千鐘		05 12 2016 12:00AM		刊播未申請核准之廣告	01 27 2016 12:00AM	網路	http://www.fullcare.com.tw/prod140109114255.html	輔導結案	
韓國正品 MYMI 大肚肚美形貼片	盛昱企業社/林志權		03 21 2016 12:00AM	藥事法第40條	醫療器材未申請查驗登記	01 29 2016 12:00AM	網路	YAH00!奇摩超級商城	未違規結案	
「日本境內版日東NITTO 肌內效  貼布」	非廠商/張淑瑋		03 23 2016 12:00AM		無照藥商	01  4 2016 12:00AM	網路	雅虎奇摩拍賣網	輔導結案	
日本baby smile 電動鼻水吸引器	非廠商/陳翰芬		02  3 2016 12:00AM	藥事法第40條	醫療器材未申請查驗登記	10 26 2015 12:00AM	網路	網址：http://www.facebook.com/groups/1487005058182405/?fref=ts	未違規結案	
交流負電位物理電療儀器	富崴高科技有限公司/		03 11 2016 12:00AM	藥事法第66條第1項	刊播未申請核准之廣告	02  4 2016 12:00AM	網路	富崴高科技有限公司	未違規結案	
三樂事熱敷墊	昌豐國際股份有限公司/林靖竺		03  3 2016 12:00AM		廣告違規	02  4 2016 12:00AM	網路	三樂事SUNLUS	輔導結案	
【雃博】噴霧治療器	康德儀器行/		03 28 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	01  7 2016 12:00AM	網路	康德儀器行	輔導結案	
舒摩熱敷墊 (未滅菌) 	康德儀器行/		03 28 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	01 18 2016 12:00AM	網路	康德儀器行	輔導結案	
超音波噴霧器 KUN-868	康德儀器行/		03 28 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	01  6 2016 12:00AM	網路	康德儀器行	輔導結案	
Active活力血糖機	康德儀器行/		03 28 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	01 15 2016 12:00AM	網路	康德儀器行	輔導結案	
艾康血糖測試系統	慶荃醫療器材行/		03 11 2016 12:00AM	藥事法第66條第2項	其刊登或宣播之廣告內容與原核准廣告內容不符	01  6 2016 12:00AM	網路	慶荃醫療器材行	未違規結案	
"京華"超音波噴霧器	慶荃醫療器材行/		03 11 2016 12:00AM	藥事法第66條第2項	其刊登或宣播之廣告內容與原核准廣告內容不符	01  7 2016 12:00AM	網路	慶荃醫療器材行	未違規結案	
“雃博”攜帶式噴霧器	慶荃醫療器材行/		03 11 2016 12:00AM	藥事法第66條第2項	其刊登或宣播之廣告內容與原核准廣告內容不符	01  8 2016 12:00AM	網路	慶荃醫療器材行	未違規結案	
〝雃博〞噴霧治療器	鴻鈞國際有限公司/		04 14 2016 12:00AM	藥事法第27條	無照藥商	01  4 2016 12:00AM	網路	鴻鈞國際有限公司	未違規結案	
雃博倍護抽痰機	鴻鈞國際有限公司/		04 14 2016 12:00AM	藥事法第27條	無照藥商	01  6 2016 12:00AM	網路	鴻鈞國際有限公司	未違規結案	
福康照護抽痰機	鴻鈞國際有限公司/		04 14 2016 12:00AM	藥事法第27條	無照藥商	01  5 2016 12:00AM	網路	鴻鈞國際有限公司	未違規結案	
【雨喵幸福日本代購】 日本原裝 日本 小林制藥 嬰幼兒低刺激退熱貼 退燒貼 超值限量裝 12+4枚 粉色 	非廠商/王宸駒		03 28 2016 12:00AM	藥事法第27條	無照藥商	01 27 2016 12:00AM	網路	http://goods.ruten.com.tw/item/show?21547162184405	未違規結案	
Moxie 魔晰衛生棉條 - 一般型(32入/盒)	新朝醫療器材有限公司/王善宜		06 25 2015 12:00AM		廣告違規	05 22 2015 12:00AM	網路	PCHOME	輔導結案	
蘇菲 導管式衛生棉條-量多型 (9入x4盒/組) 	欣新網股份有限公司 /陳德仁		06 24 2015 12:00AM		廣告內容宣稱誇大療效	05 22 2015 12:00AM	網路	PCHOME	輔導結案	
優若美痘痘貼(體驗12圓)	台灣寶赫曼企業有限公司/王文屏		07 27 2015 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符廣告內容誇大不實	05 22 2015 12:00AM	網路	PCHOME	輔導結案	
涵特親水性敷料(人工皮)10*10(盒)	台灣寶赫曼企業有限公司/王文屏		07 27 2015 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	05 22 2015 12:00AM	網路	PCHOME	輔導結案	
六甲村產後專用束腹帶(M-L)	六甲村實業有限公司/洪士超		07 13 2015 12:00AM		內容尚與廣核相符，惟未宣播廣告核准字號	05 22 2015 12:00AM	網路	PCHOME	輔導結案	
德國豪樂適拇趾外翻矯正器 Hallufix for bunion pain (Hallux valgus) 一支/左右通用	宏煜國際貿易股份有限公司/王意騏		06 29 2015 12:00AM		廣告內容宣稱誇大療效	05 22 2015 12:00AM	網路	PCHOME	輔導結案	
【oserio歐瑟若】時尚多彩中文體脂計 FLG-351R (桃紅限定款) 	鼎群有限公司/徐翌庭		07 17 2015 12:00AM		廣告內容宣稱誇大療效	05 22 2015 12:00AM	網路	PCHOME	輔導結案	
德國博依beurer-進階型多功能體脂計 BG40	家家買企業股份有限公司/梁正富		07 13 2015 12:00AM		內容尚與廣核相符，惟未宣播廣告核准字號	05 22 2015 12:00AM	網路	PCHOME	輔導結案	
日本新款夏季護腰護腰帶腰椎腰肌間盤突出腰間盤勞損保暖透氣腰托	鈺盈國際企業有限公司/潘瑩爾		07 14 2015 12:00AM	藥事法第40條第1項	醫療器材未申請查驗登記	06 10 2015 12:00AM	網路	Yahoo奇摩超級商城	未違規結案	
日本代購現貨~相模sagami 0.01mm超薄保險套	非廠商/楊信彰		08 27 2015 12:00AM		非藥商刊登或宣播藥物廣告	06  1 2015 12:00AM	網路	露天拍賣	輔導結案	
日本獨賣，幸福0.01保險套	非廠商/陳竑宇		07 13 2015 12:00AM		非藥商刊登或宣播藥物廣告	06  1 2015 12:00AM	網路	露天拍賣	輔導結案	
佳新牌製氧機5公升(二手)	非廠商/梁學文		08 27 2015 12:00AM		非藥商刊登或宣播藥物廣告	06  1 2015 12:00AM	網路	露天拍賣	輔導結案	
保險套 Durex 杜蕾斯 凸點螺紋款 12入/盒 保險套 安全套 避孕套 杜雷斯 保險套	非廠商/陳吉昇		07 21 2015 12:00AM	藥事法第27條	無照藥商	06  1 2015 12:00AM	網路	露天拍賣	未違規結案	
帝康臻亮彩色日拋隱形眼鏡（全新正品，灰色，100度）10片裝	非廠商/于友江		09  8 2015 12:00AM	藥事法第27條	無照藥商	06  1 2015 12:00AM	網路	露天拍賣	未違規結案	
森林之窗 家庭製氧機 6L大容量 92% 220V	非廠商/李新富		08 27 2015 12:00AM		非藥商刊登或宣播藥物廣告	06  1 2015 12:00AM	網路	露天拍賣	輔導結案	
視康放大瞳片褐色隱形眼鏡 425度 / 375度各9片	非廠商/張愛玲		07 29 2015 12:00AM		非藥商刊登或宣播藥物廣告	06  1 2015 12:00AM	網路	露天拍賣	輔導結案	
電子體溫紅外線溫度計 兒童額溫計耳溫	非廠商/吳清輝		07 21 2015 12:00AM		非藥商刊登或宣播藥物廣告	05 13 2015 12:00AM	網路	http://goods.ruten.com.tw/	輔導結案	
三星SAMSUNG 電子血壓機(計) 型號:BW-325S	非廠商/鄭仁傑		10 21 2015 12:00AM	藥事法第27條及行政罰法第18條	無照藥商	05 13 2015 12:00AM	網路	http://goods.ruten.com.tw/	未違規結案	
仙家美Ogimim遠紅外線治療儀	非廠商/楊佳欣		07 29 2015 12:00AM		廣告內容誇大不實	04 17 2015 12:00AM	網路	YAHOO奇摩拍賣	輔導結案	
汗馬紅外線治療儀	非廠商/施婉鈴		06 26 2015 12:00AM		廣告違規	04 17 2015 12:00AM	網路	YAHOO奇摩拍賣	輔導結案	
微電腦經皮電子神經刺激器（衛署醫器製字第000878號）	意得客超導熱電器科技有限公司/		05 30 2016 12:00AM	藥事法第27條第3項	藥商分設營業處所或分廠，未依藥事法第27條第1項規定，各別辦理藥商登記。無照藥商	06 16 2015 12:00AM	網路	意得客超導熱電器科技有限公司	未違規結案	
COLANTOTTE NECKLACE CREST 磁石/鈦鍺(TG稀有金屬)項鍊/黑	台樂美企業股份有限公司/		06 30 2015 12:00AM		廣告內容宣稱誇大療效	06 17 2015 12:00AM	網路	樂天	輔導結案	
醫療級彈性襪區-熱門束腹提臀褲襪	承美興業社/		09 17 2015 12:00AM	藥事法第27條	廣告違規	06 16 2015 12:00AM	網路	承美興業社	未違規結案	
孕婦襪	賓特立實業股份有限公司/		07 29 2015 12:00AM		無違規	06 16 2015 12:00AM	網路	賓特立實業股份有限公司	未違規結案	
糖尿病襪	賓特立實業股份有限公司/		07 29 2015 12:00AM		無違規	06 16 2015 12:00AM	網路	賓特立實業股份有限公司	未違規結案	
「Bauerfeind GenuTrain 保爾範膝寧基本款護膝（藍黑版）	非廠商/賴彧家		03 10 2016 12:00AM	藥事法第27條	無照藥商	08 18 2015 12:00AM	網路	奇摩拍賣	未違規結案	
「McDavid 195R 3級防護護踝 Dwyane Wade代言實著」	非廠商/賴彧家		03 10 2016 12:00AM	藥事法第27條	無照藥商	08 26 2015 12:00AM	網路	奇摩拍賣	未違規結案	
康揚KARMA仰樂多515傾養舒壓輪椅	福健佳企業有限公司 /		03 31 2016 12:00AM		廣告違規	03  8 2016 12:00AM	網路	康揚KARMA仰樂多515傾養舒壓輪椅-福健佳	輔導結案	
3M 敷料 (10*10cm)1~-9片單片78元(不含運) 10片優惠750元(含運)	非廠商(eve0620)/洪碧雪		05  9 2016 12:00AM		無照藥商	03 11 2016 12:00AM	網路	露天拍賣	輔導結案	
[保險套] 杜雷斯Durex超薄款 裸片賣	非廠商(ab880524)/張銘憲		05  6 2016 12:00AM	藥事法第27條	刊播未申請核准之廣告	03 11 2016 12:00AM	網路	露天拍賣	未違規結案	
雅儷美人紅藍動力光美容儀	非廠商/		04  6 2016 12:00AM		刊播未申請核准之廣告	01 19 2016 12:00AM	網路	露天拍賣	輔導結案	
內六角植體系統	國華牙材股份有限公司/		04 18 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	03 14 2016 12:00AM	網路	國華牙材股份有限公司	輔導結案	
光聚合黏著劑All-Bond SE	國華牙材股份有限公司/		04 18 2016 12:00AM		傳播業者刊登或宣播未經核准之藥物廣告	03 14 2016 12:00AM	網路	國華牙材股份有限公司	輔導結案	
迷你離心機	見誠科技有限公司/		04 21 2016 12:00AM		廣告內容宣稱誇大療效	03 14 2016 12:00AM	網路	見誠科技有限公司	輔導結案	
 超音波細胞粉碎機	見誠科技有限公司/		04 14 2016 12:00AM		廣告內容宣稱誇大療效	03 15 2016 12:00AM	網路	見誠科技有限公司	輔導結案	
☆Amberpopocat★【免運】 正韓隱眼(盒)	非廠商/鍾盈盈(tem12342)		05 16 2016 12:00AM	藥事法第27條藥事法第40條第1項	無照藥商醫療器材未申請查驗登記	03 16 2016 12:00AM	網路	露天拍賣	未違規結案	
Panasonic EW6021P(低頻按摩器)	非廠商/陳家弘		03 29 2016 12:00AM		無違規	03  7 2016 12:00AM	網路	YAHOO奇摩拍賣	輔導結案	
【珊樸嚴選】開放式 可調整護踝 獨立加壓帶 8字纏繞固定 多種穿法 紓壓緩衝墊 雙重加壓 自行調整壓力 網孔透氣	個人/朱信民		04 18 2016 12:00AM		無違規	02 22 2016 12:00AM	網路	露天拍賣網站	未違規結案	
高彈力纏繞式運動繃帶 70cm 護踝 護肘 預防拉傷扭傷 運動防護	個人/朱信民		04 20 2016 12:00AM		無違規	02 22 2016 12:00AM	網路	露天拍賣網站	未違規結案	
KUN-808超音波噴霧器	鼎祥醫療器材有限公司/		04 18 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	03 21 2016 12:00AM	網路	鼎祥醫療器材有限公司-我的未來醫療網	輔導結案	
NIDEK氧氣產生器	天慶醫療儀器股份有限公司/		04 18 2016 12:00AM		廣告核准字號錯誤	03 21 2016 12:00AM	網路	天慶醫療儀器股份有限公司	輔導結案	
牙體技術師及齒科專用材料	周佩玉/		03 31 2016 12:00AM	藥事法第83條	不良醫療器材	01 14 2016 12:00AM	網路	https://www.tyc-online	未違規結案	
"昌豐" 退熱貼(未滅菌)	雙寶醫療器材有限公司/		04  1 2016 12:00AM		廣告違規	03 11 2016 12:00AM	網路	PChome Online 商店街 雙寶居家保健生活館	輔導結案	
飛利浦HP-3643紅外線健康照護燈 HP3643	泰興行 再創低價比價網網站/		05 16 2016 12:00AM		無違規	03 25 2016 12:00AM	網路	再創低價比價網網站	輔導結案	
TERUMO電子血壓計(ESP310) (衛署醫器輸字第021184號)	宇祥國際有限公司/		05  9 2016 12:00AM		廣告違規	03 21 2016 12:00AM	網路	宇祥國際有限公司	輔導結案	
TERUMO電子血壓計(ESW310ZJ ) (衛署醫器輸字第023961號)	宇祥國際有限公司/		05  9 2016 12:00AM		廣告違規	03 22 2016 12:00AM	網路	宇祥國際有限公司	輔導結案	
TERUMO血壓計(ESP600) (衛署醫器輸字第023101號)	宇祥國際有限公司/		05  9 2016 12:00AM		廣告違規	03 23 2016 12:00AM	網路	宇祥國際有限公司	輔導結案	
TERUMO電子血壓計(ESP3000N) (衛署醫器輸字第023741號)	宇祥國際有限公司/		05  9 2016 12:00AM		廣告違規	03 24 2016 12:00AM	網路	宇祥國際有限公司	輔導結案	
TERUMO隧道式血壓計(ESP2000) (衛署醫器輸字第011387號)	宇祥國際有限公司/		05  9 2016 12:00AM		廣告違規	03 25 2016 12:00AM	網路	宇祥國際有限公司	輔導結案	
microlife BP3A01-1P血壓計	非廠商/		04 12 2016 12:00AM		無違規	02 15 2016 12:00AM	網路	雅虎拍賣	輔導結案	
多倍滅菌乳膠檢診手套 （衛署醫器製壹字第003029號）	佾岳有限公司/		05  5 2016 12:00AM		無違規	04 11 2016 12:00AM	網路	佾岳有限公司官網	未違規結案	
GE奇異血糖機套組	保豐堂金儀器有限公司/		05 16 2016 12:00AM	藥事法第66條第2項	其刊登或宣播之廣告內容與原核准廣告內容不符	04  8 2016 12:00AM	網路	http://imedical.com.tw/product_detail_145	未違規結案	
日本泰爾茂 Terumo ES-P3000 手臂型血壓計	保豐堂金儀器有限公司/		05 16 2016 12:00AM	藥事法第66條第2項	其刊登或宣播之廣告內容與原核准廣告內容不符	04 14 2016 12:00AM	網路	http://imedical.com.tw/product_detail_25	未違規結案	
1.Bone Graft Substitute2.Spinal Fixation System 3.Mis Spinal Fixation System4.interbody Fusion System	台灣微創股份有限公司/		06  6 2016 12:00AM		廣告違規	03 12 2016 12:00AM	網路	http://wiltrom.com.tw/big5/About_01.asp	輔導結案	
日本代購TANITA BC-752-MT BMI電子七合一	溫俊彥君/溫俊彥君		04 27 2016 12:00AM	藥事法第27條	非藥商刊登或宣播藥物廣告	09  3 2015 12:00AM	網路	露天拍賣網站	未違規結案	
低週波保健儀TRYCAM (許可證：「“是康”低週波治療儀（衛署醫器輸字第023249號）」)	波適康股份有限公司/		05 13 2016 12:00AM		廣告違規	04 18 2016 12:00AM	網路	波適康股份有限公司	輔導結案	
"優而美" 親水性傷口敷料(人工皮) (許可證：「“優而美”舒肌親水性傷口敷料 (滅菌)（衛署醫器輸壹字第009212號）」)	凱圖國際股份有限公司/		06  6 2016 12:00AM		非藥商刊登或宣播藥物廣告	04 18 2016 12:00AM	網路	凱圖國際股份有限公司	輔導結案	
老花眼鏡：度數350。（附眼鏡套）	浩澤股份有限公司/簡金花		05  3 2016 12:00AM		無違規	03 25 2016 12:00AM	網路	露天拍賣網站	未違規結案	
電子按摩經絡儀	非廠商/		04 21 2016 12:00AM	藥事法第27條	無照藥商	03  4 2016 12:00AM	網路	露天拍賣網站	未違規結案	
電子按摩經絡儀	非廠商/		04 21 2016 12:00AM	藥事法第27條	無照藥商	03  9 2016 12:00AM	網路	露天拍賣網站	未違規結案	
上弦月眼鏡 老花眼鏡 玻璃鏡片 金屬鏡框 100....400.度.老花眼鏡 老花鏡 老花 附眼鏡盒 (買5送1)	非廠商/張發		05  9 2016 12:00AM	藥事法第27條	無照藥商	04 15 2016 12:00AM	網路	露天拍賣	未違規結案	
EKIVAN 液可繃液體絆創膏 10g　★日本帶回4/19~20寄出★	非廠商/			藥事法第27條	無照藥商	04 19 2016 12:00AM	網路		未違規結案	
寬譜遠紅外線治療儀	寬譜醫學科技股份有限公司/		05  6 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	04 27 2016 12:00AM	網路	寬譜醫學科技股份有限公司網站	輔導結案	
艾樂舒低周波治療器 UC-332	雙寶居家保健生活館/詹雅惠		05 20 2016 12:00AM		廣告違規	04 18 2016 12:00AM	網路	PChome 商店街	輔導結案	
【日本代購】小林製藥 嬰幼兒(0~2歲)退熱貼 (12枚)	非廠商/		05 10 2016 12:00AM		無違規	04 19 2016 12:00AM	網路	露天拍賣網站	輔導結案	
【Magic Power】神奇能量熱敷帶(腰部專用)	利得百貨有限公司/		05 17 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	04 29 2016 12:00AM	網路	博客來數位科技股份公司 	相關案件已處分	
歐姆龍體重體脂機 HBF-223	非廠商/羅陳婷		06 14 2016 12:00AM	藥事法第27條	無照藥商	04 22 2016 12:00AM	網路	露天拍賣	未違規結案	
雲麥 好輕 mini 10合1 智能 體重機 體脂機 體重計	非廠商/非廠商		06 13 2016 12:00AM	藥事法第40條第1項	非藥商刊登或宣播藥物廣告	05 10 2016 12:00AM	網路	露天拍賣	未違規結案	
腕部彈性繃帶	宏海商行/		06 13 2016 12:00AM	藥事法第66條第1項	其刊登或宣播之廣告內容與原核准廣告內容不符	05 17 2016 12:00AM	網路	奇摩超級商域	輔導結案	
PolyGreen非接觸式紅外線額溫槍	振馨醫療器材有限公司/		06 14 2016 12:00AM		廣告違規	05 13 2016 12:00AM	網路	振馨醫療器材有限公司	輔導結案	
HeartPlus AED自動體外心臟電擊去顫器	振馨醫療器材有限公司/		06 14 2016 12:00AM		廣告違規	05 13 2016 12:00AM	網路	振馨醫療器材有限公司	輔導結案	
經皮性神經治療器	傳聲國際電子股份有限公司/		07  6 2016 12:00AM		刊播未申請核准之廣告	05 24 2016 12:00AM	網路	傳聲國際電子股份有限公司	輔導結案	
多娜磁波電子針灸器	傳聲國際電子股份有限公司/		07  6 2016 12:00AM		刊播未申請核准之廣告	05 23 2016 12:00AM	網路	傳聲國際電子股份有限公司	輔導結案	
電子針灸器	傳聲國際電子股份有限公司/		07  6 2016 12:00AM		刊播未申請核准之廣告	05 23 2016 12:00AM	網路	傳聲國際電子股份有限公司	輔導結案	
英商史耐輝-疤痕矽膠片(未滅菌)	正和醫療器材行/王書藝				廣告違規	05 24 2016 12:00AM	網路		輔導結案	
康揚KARMA KM-2500L 超輕自推輪椅	福健佳醫療器材有限公司/				廣告違規	05 26 2016 12:00AM	網路		輔導結案	
OKmeter血糖儀	訊映光電股份有限公司/		02 22 2016 12:00AM		無違規	02 15 2016 12:00AM	網路	http://www.web66.com.tw/CW283/OKmeter%E8%A1%80%E7%B3%96%	未違規結案	
脫脂紗布 (gauze)	達人醫材 /		04  1 2016 12:00AM		刊播未申請核准之廣告	02 15 2016 12:00AM	網路	http://www.web66.com.tw/CW877/%E8%84%AB%E8%84%82%	輔導結案	
歐姆龍 OMRON 手臂式 HEM-7320 日本製	顏瑞珠/顏瑞珠		03 22 2016 12:00AM	藥事法第27條	無照藥商	02  4 2016 12:00AM	網路	露天	未違規結案	
好而优創意生活館 【2A020】退熱貼 降溫貼 成人清涼醒腦貼	"非廠商”/		03 23 2016 12:00AM		廣告違規	01 11 2016 12:00AM	網路	露天	輔導結案	
iLase二極體軟組織雷射系統	博而美國際股份有限公司/		03 10 2016 12:00AM		刊播未申請核准之廣告	01  2 2016 12:00AM	網路	博而美國際股份有限公司官網	輔導結案	
東樑保吉醫療用冷敷包(BUZZY、衛部醫器輸壹字第013793號)	東樑實業股份有限公司/吳尚清		05  6 2016 12:00AM	藥事法第66條第1項	刊播未申請核准之廣告	01  2 2016 12:00AM	網路	東樑實業股份有限公司官網網站	未違規結案	
BSA迷你止鼾器	方進發/		03  8 2016 12:00AM		無照藥商廣告違規	01  6 2016 12:00AM	網路	露天市集拍賣網站	輔導結案	
光能舒活足機	花舞十藝國際有限公司/		04 27 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	02  1 2016 12:00AM	網路	花舞十藝國際有限公司	輔導結案	
晶采能量非動力式治療醫用床墊	花舞十藝國際有限公司/		04 27 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	02  1 2016 12:00AM	網路	花舞十藝國際有限公司	輔導結案	
"吉恒奈米生醫'非動力式治療床墊(未滅菌)	吉恒奈米生醫股份有限公司/		03 28 2016 12:00AM	藥事法第66條第2項	其刊登或宣播之廣告內容與原核准廣告內容不符	02  1 2016 12:00AM	網路	吉恒奈米生醫股份有限公司	未違規結案	
【ChuChuQueen】日本Akachan 阿卡將 BAND-AID小熊維尼造型防水ok蹦 可愛 麵包超人	洪怡純/洪怡純		03  9 2016 12:00AM		非藥商刊登或宣播藥物廣告	01 27 2016 12:00AM	網路	露天拍賣	未違規結案	
【ChuChuQueen】日本Akachan 阿卡將 池田模範堂 麵包超人造型防水ok蹦 可愛 小熊維尼	洪怡純/洪怡純		03  9 2016 12:00AM		非藥商刊登或宣播藥物廣告	01 27 2016 12:00AM	網路	露天拍賣	未違規結案	
美容向量干擾機 II 代  BTVD- II「"吉懋" 中頻干擾電流刺激器(衛署醫器製字第001114號)」	康德儀器行/		03 28 2016 12:00AM		其刊登或宣播之廣告內容與原核准廣告內容不符	01  6 2016 12:00AM	網路	康德醫療	輔導結案	
敷美安膠原蛋白膜（衛署醫器製字第003195號 ）	康福牙科器材有限公司/		03 23 2016 12:00AM		刊播未申請核准之廣告其刊登或宣播之廣告內容與原核准廣告內容不符	01 21 2016 12:00AM	網路	康福牙科器材有限公司	輔導結案	
【強鎰 百貨批發 零售】精緻精品 好貼 OK绷 好貼绷 創可貼 OK絆 (40枚入)	非廠商/胡漢強		04 13 2016 12:00AM		無照藥商	01 27 2016 12:00AM	網路	【強鎰 百貨批發 零售】 http://goods.ruten.com.tw/item/show?21310105687251	輔導結案	
好貼 OK绷 好貼绷 創可貼 OK絆 (40枚入)	非廠商/徐意芳		04 13 2016 12:00AM		無照藥商	01 27 2016 12:00AM	網路	 http://goods.ruten.com.tw/item/show?21310093445439刊登者：ivy690522	輔導結案	
雃博 SAN UP 3019 超音波噴霧器	鴻鈞醫療器材有限公司/		04 14 2016 12:00AM	藥事法第27條	無照藥商	02 27 2016 12:00AM	網路	鴻鈞醫療器材有限公司	未違規結案	
愛恩特 PRIMA-5800 五管交替翻身氣墊床	鴻鈞醫療器材有限公司/		04 14 2016 12:00AM	藥事法第27條	無照藥商	02 27 2016 12:00AM	網路	鴻鈞醫療器材有限公司	未違規結案	
速吉安膠原蛋白傷口敷料（衛署醫器製字第003043號）	康福牙科器材有限公司/		03 23 2016 12:00AM		刊播未申請核准之廣告其刊登或宣播之廣告內容與原核准廣告內容不符	03  3 2016 12:00AM	網路	康福牙科器材有限公司	輔導結案	
醫療防護口罩	非廠商/何旻紋		04 12 2016 12:00AM		無照藥商	02 22 2016 12:00AM	網路	樂購蝦皮拍賣網站	輔導結案	
三層醫療級成人口罩	非廠商/楊翊昕		03 25 2016 12:00AM	藥事法第27條	無照藥商	02 22 2016 12:00AM	網路	樂購蝦皮拍賣網站	未違規結案	
醫用口罩三層不織布50入	非廠商/吳旻潔		03 21 2016 12:00AM	藥事法第27條	無照藥商	03 22 2016 12:00AM	網路	樂購蝦皮拍賣網站	未違規結案	
BIDDEFORD舒適型動力式熱敷墊 FH300	富弘家電股份有限公司/		03 22 2016 12:00AM		廣告違規	02 23 2016 12:00AM	網路	統一超商線上購物中心	輔導結案	
BIDDEFORD舒適型動力式熱敷墊FH96	富弘家電股份有限公司/		03 22 2016 12:00AM		廣告違規	02 25 2016 12:00AM	網路	統一超商線上購物中心	輔導結案	
 奇爽無藥貼布	大器能量館/					03 27 2014 12:00AM	網路	奇集集	輔導結案	
輪椅氣墊座	鼎力醫療器材有限公司/				無照藥商	05  1 2014 12:00AM	網路	web66	未違規結案	
